,SOC,U[V],dE/dx,dx/dE,dqdv
13787,63.65935942012493,0.005273431448858851,0.00015590114505693124,6414.3210727209525,6414.3210727209525
13788,63.663311616188665,0.0052720322484485485,0.0001894441519090022,5278.600526451411,5278.600526451411
13791,63.67510635180113,0.005275353838352139,0.000264568939848072,3779.7331787104235,3779.7331787104235
13792,63.67901741639507,0.005271565814163288,0.0005324466569361356,1878.122412777108,1878.122412777108
13793,63.68291859546377,0.005270441167648112,0.00037605696758916487,2659.1715782074834,2659.1715782074834
13794,63.68681009617876,0.005268096088090912,0.0003061396176557133,3266.4834680907156,3266.4834680907156
13795,63.69069212932577,0.005267616540783792,7.277089272138225e-05,13741.758038185648,13741.758038185648
13798,63.702280200514295,0.005268483946690515,1.8875574860810624e-06,529785.1892586303,529785.1892586303
13800,63.70995846480238,0.005269054977814181,1.4178887703382976e-05,70527.39403256628,70527.39403256628
13801,63.71378338917689,0.005268130817109732,0.00024237348446960435,4125.863859193757,4125.863859193757
13802,63.717599145983776,0.0052668186953602,0.00043560385462956217,2295.663799509765,2295.663799509765
13803,63.72140565932378,0.00526411167591066,0.0003680292966346286,2717.1749889052394,2717.1749889052394
